EUR/USD,20160729 20:51:02.752,1.1176,1.11767
EUR/USD,20160729 20:51:03.796,1.1176,1.11767
EUR/USD,20160729 20:51:04.002,1.11761,1.11767
EUR/USD,20160729 20:51:04.014,1.11761,1.11768
EUR/USD,20160729 20:51:04.196,1.11761,1.11768
EUR/USD,20160729 20:51:04.218,1.11761,1.11767
EUR/USD,20160729 20:51:06.175,1.11761,1.11767
EUR/USD,20160729 20:51:06.176,1.11767,1.11768
EUR/USD,20160729 20:51:06.377,1.11767,1.11768
EUR/USD,20160729 20:51:06.396,1.11767,1.11768
EUR/USD,20160729 20:51:06.600,1.11767,1.11768
EUR/USD,20160729 20:51:06.637,1.11767,1.11768
EUR/USD,20160729 20:51:06.815,1.11767,1.11768
EUR/USD,20160729 20:51:06.871,1.11767,1.11768
EUR/USD,20160729 20:51:07.113,1.11767,1.11768
EUR/USD,20160729 20:51:07.465,1.11767,1.11768
EUR/USD,20160729 20:51:07.953,1.11767,1.11768
EUR/USD,20160729 20:51:10.441,1.11764,1.11768
EUR/USD,20160729 20:51:10.466,1.11762,1.11768
EUR/USD,20160729 20:51:10.644,1.11762,1.11768
EUR/USD,20160729 20:51:10.846,1.11762,1.11768
EUR/USD,20160729 20:51:11.321,1.11762,1.11768
EUR/USD,20160729 20:51:11.548,1.11762,1.11768
EUR/USD,20160729 20:51:11.783,1.11762,1.11768
EUR/USD,20160729 20:51:12.273,1.11762,1.11768
EUR/USD,20160729 20:51:14.384,1.11766,1.11768
EUR/USD,20160729 20:51:14.385,1.11767,1.11768
EUR/USD,20160729 20:51:14.587,1.11767,1.11768
EUR/USD,20160729 20:51:14.842,1.11767,1.11768
EUR/USD,20160729 20:51:14.845,1.11767,1.11769
EUR/USD,20160729 20:51:14.891,1.11767,1.11769
EUR/USD,20160729 20:51:14.914,1.11767,1.1177
EUR/USD,20160729 20:51:15.153,1.11767,1.1177
EUR/USD,20160729 20:51:15.770,1.11767,1.11769
EUR/USD,20160729 20:51:15.969,1.11767,1.11769
EUR/USD,20160729 20:51:16.239,1.11767,1.11769
EUR/USD,20160729 20:51:17.178,1.11767,1.11769
EUR/USD,20160729 20:51:17.425,1.11767,1.11769
EUR/USD,20160729 20:51:17.667,1.11767,1.11769
EUR/USD,20160729 20:51:19.052,1.11767,1.11769
EUR/USD,20160729 20:51:19.760,1.11767,1.11769
EUR/USD,20160729 20:51:20.641,1.11767,1.11769
EUR/USD,20160729 20:51:20.707,1.11767,1.11769
EUR/USD,20160729 20:51:20.925,1.11767,1.11769
EUR/USD,20160729 20:51:21.177,1.11767,1.11769
EUR/USD,20160729 20:51:21.820,1.11767,1.11769
EUR/USD,20160729 20:51:22.103,1.11767,1.11769
EUR/USD,20160729 20:51:23.728,1.11769,1.1177
EUR/USD,20160729 20:51:23.730,1.11767,1.1177
EUR/USD,20160729 20:51:23.944,1.11767,1.1177
EUR/USD,20160729 20:51:23.953,1.11767,1.1177
EUR/USD,20160729 20:51:24.160,1.11767,1.1177
EUR/USD,20160729 20:51:24.423,1.11767,1.1177
